"|","|__i","|__lc","|__m","|__n","|__ri","|__rm","|__rn","|__sc","|__t","|__time"
"1530509133186","105856006982211906218","0","there was problem","Kailash Chhoda","","","","0","02 Jul 10:55 AM","1530509133186"
"1530509160231","105856006982211906218","0","just now 1 fast train left kyn stn to cet (sent from Thakurli)","Kailash Chhoda","","","","0","02 Jul 10:56 AM","1530509160231"
"1530509167715","106825790879890834835","0"," kurla mai taranfiromer fat gaya (sent from Byculla)","Maviya Karjikar","","","","1","02 Jul 10:56 AM","1530509167715"
"1530509173237","110056978095155918618","1","KALYAN SE FAST TRAIN NIKLA KYA (sent from Dombivli Stn.)","maulik mehta","","","","0","02 Jul 10:56 AM","1530509173237"
"1530509217092","109706851332212847416","0","Whats a problem of train (sent from Badlapur)","Aditya Saraf","","","","0","02 Jul 10:56 AM","1530509217092"
"1530509222894","100291597242546282957","0","any proublem at kalyan station (sent from Titwala Stn.)","Farzan Ahmed","","","","0","02 Jul 10:57 AM","1530509222894"
"1530509228379","118327244095257896562","0","fast train kitna late hai (sent from Diva Jn)","rampalat prajapati","","","","0","02 Jul 10:57 AM","1530509228379"
"1530509233648","115374608489839934285","0","no (sent from Kalyan Stn.)","Naresh kumar","110056978095155918618","KALYAN SE FAST TRAIN NIKLA KYA (sent from Dombivli Stn.)","maulik mehta","0","02 Jul 10:57 AM","1530509233648"
"1530509242356","113484415562075840393","2","fast trains late he bohot (sent from Kalyan Stn.)","ruchika singh","","","","0","02 Jul 10:57 AM","1530509242356"
"1530509263848","115374608489839934285","0","sab ghar jaao (sent from Kalyan Stn.)","Naresh kumar","113484415562075840393","fast trains late he bohot (sent from Kalyan Stn.)","ruchika singh","0","02 Jul 10:57 AM","1530509263848"
"1530509266946","116958772376049805474","0","9.29 badlapur train kahan pahunchi? (sent from Kalyan Stn.)","koushal deepika","","","","0","02 Jul 10:57 AM","1530509266946"
"1530509268552","103770455101263055366","0","finally Panchavati express moves from kalyan","SAGAR MATE","","","","0","02 Jul 10:57 AM","1530509268552"
"1530509269521","118327244095257896562","0","😥 (sent from Diva Jn)","rampalat prajapati","","","","0","02 Jul 10:57 AM","1530509269521"
"1530509269533","103770455101263055366","0","finally Panchavati express moves from kalyan (sent from Thakurli Stn.)","SAGAR MATE","","","","0","02 Jul 10:57 AM","1530509269533"
"1530509270639","104074941673049112168","0","10:03AM fast train from Kalyan any status (sent from Kalyan Stn.)","Sufi Fakih","","","","0","02 Jul 10:57 AM","1530509270639"
"1530509278175","107607415374207708555","0","fast train approx 35 - 40 mins late hai.  kurla slow gayi abhi Kalyan se. (sent from Kalyan Stn.)","Harsha Sonawane","","","","0","02 Jul 10:57 AM","1530509278175"
"1530509283011","104445795381284711634","0","is there is any problem in kalyan (sent from Shahad)","prakash kharwar","","","","0","02 Jul 10:58 AM","1530509283011"
"1530509284920","118327244095257896562","0","practicals hai college mein late ho jaunga (sent from Diva Jn)","rampalat prajapati","","","","0","02 Jul 10:58 AM","1530509284920"
"1530509296535","108836886283817245319","0","abhi fast rain nikali he kalyan se (sent from Kalyan Stn.)","Movies Entertainment","","","","0","02 Jul 10:58 AM","1530509296535"
"1530509296862","104445795381284711634","0","is there is any problem in kalyan (sent from Shahad)","prakash kharwar","","","","0","02 Jul 10:58 AM","1530509296862"
"1530509301482","104074941673049112168","0","9:58AM fast train now start (sent from Kalyan Stn.)","Sufi Fakih","","","","0","02 Jul 10:58 AM","1530509301482"
"1530509304902","110890573803248283094","1","9.58 cst fast Nikla jst Kalyan se (sent from Kalyan Stn.)","venkatesh vivek","","","","0","02 Jul 10:58 AM","1530509304902"
"1530509313280","117454171115033413605","0","kalyan se ambernath train ke kya status hai (sent from Kalyan)","Farooque Shaikh","","","","0","02 Jul 10:58 AM","1530509313280"
"1530509330225","118429801113802519937","1","kalyan se train start ho gya","Ghanshyam Shrivastav","","","","0","02 Jul 10:58 AM","1530509330225"
"1530509336377","116958772376049805474","0","train from kalyan starts now (sent from Kalyan Stn.)","koushal deepika","","","","0","02 Jul 10:58 AM","1530509336377"
"1530509338867","104074941673049112168","0","no idea (sent from Kalyan Stn.)","Sufi Fakih","","","","0","02 Jul 10:58 AM","1530509338867"
"1530509338912","115374608489839934285","0","Kalyan se Abhi fast train nikli h (sent from Kalyan Stn.)","Naresh kumar","","","","0","02 Jul 10:58 AM","1530509338912"
"1530509346006","104074941673049112168","0","no idea (sent from Kalyan Stn.)","Sufi Fakih","","","","0","02 Jul 10:59 AM","1530509346006"
"1530509352220","104269715594733408502","0","ni (sent from Kalyan Stn.)","nisar hashmi","","","","0","02 Jul 10:59 AM","1530509352220"
"1530509353068","115171593541248909495","0","perfect 1hr late (sent from Kalyan Stn.)","Murtuza Fatakdawala","104074941673049112168","9:58AM fast train now start (sent from Kalyan Stn.)","Sufi Fakih","0","02 Jul 10:59 AM","1530509353068"
"1530509389408","104074941673049112168","0","yes, it's railway, (sent from Kalyan Stn.)","Sufi Fakih","","","","0","02 Jul 10:59 AM","1530509389408"
"1530509446917","117454171115033413605","0","pls confirm (sent from Kalyan)","Farooque Shaikh","117454171115033413605","kalyan se ambernath train ke kya status hai (sent from Kalyan)","Farooque Shaikh","0","02 Jul 11:00 AM","1530509446917"
"1530509464675","101780817938438781813","0","yes (sent from Kalyan)","Sameer Gosavi","","","","0","02 Jul 11:01 AM","1530509464675"
"1530509472552","109807157549444510002","2","kab aayegi 10:54 fast for cst? (sent from Kalyan Stn.)","Shakil Malik","","","","0","02 Jul 11:01 AM","1530509472552"
"1530509494186","112625741912332060759","0","Ulhasnagar se 1055 fast nikli just.1059 ko (sent from Ulhas Nagar Stn.)","Chirag Rawal","","","","0","02 Jul 11:01 AM","1530509494186"
"1530509534165","111022794569059442311","0","it's train running on time  (sent from Badlapur Stn.)","jitendra saroj","","","","0","02 Jul 11:02 AM","1530509534165"
"1530509534635","115800687667471894069","0"," why trains are late (sent from Shahad)","Deepti Khatuja","","","","0","02 Jul 11:02 AM","1530509534635"
"1530509555447","117454171115033413605","0","you mean start hugi hai (sent from Kalyan)","Farooque Shaikh","101780817938438781813","yes (sent from Kalyan)","Sameer Gosavi","0","02 Jul 11:02 AM","1530509555447"
"1530509555478","115800687667471894069","0","30 min late (sent from Shahad)","Deepti Khatuja","","","","0","02 Jul 11:02 AM","1530509555478"
"1530509555700","114519632160115351612","0","fast train started moving from kalyan (sent from Kalyan Stn.)","Joseph Fernandes","","","","0","02 Jul 11:02 AM","1530509555700"
"1530509557168","115800687667471894069","0","30 min late (sent from Shahad)","Deepti Khatuja","","","","0","02 Jul 11:02 AM","1530509557168"
"1530509586045","115800687667471894069","0"," 10.32 train still stuck (sent from Shahad)","Deepti Khatuja","","","","0","02 Jul 11:03 AM","1530509586045"
"1530509607511","116672725000038838006","0","what is the status of 11.05 slow train to CSMT from Shahad (sent from Kalyan Stn.)","Vikas Mulchandani","","","","0","02 Jul 11:03 AM","1530509607511"
"1530509617733","104074941673049112168","1"," I think problem is solved, now train moving smoothly (sent from Kalyan)","Sufi Fakih","","","","0","02 Jul 11:03 AM","1530509617733"
"1530509620207","110056978095155918618","0","Pura 1hr late he trains (sent from Dombivli Stn.)","maulik mehta","","","","0","02 Jul 11:03 AM","1530509620207"
"1530509625918","104445795381284711634","1","what about slow train (sent from Shahad)","prakash kharwar","","","","0","02 Jul 11:03 AM","1530509625918"
"1530509627698","100848738872815845821","0","fast track tut gaya hai thakurli aur kalyan ke beech (sent from Badlapur)","Suyog Ikhankar","115800687667471894069","30 min late (sent from Shahad)","Deepti Khatuja","0","02 Jul 11:03 AM","1530509627698"
"1530509628008","104445795381284711634","0","what about slow train (sent from Shahad)","prakash kharwar","","","","0","02 Jul 11:03 AM","1530509628008"
"1530509650712","104074941673049112168","2","now cleared (sent from Thakurli)","Sufi Fakih","","","","0","02 Jul 11:04 AM","1530509650712"
"1530509667432","110056978095155918618","0","train kaha pahocha abhi (sent from Dombivli Stn.)","maulik mehta","","","","0","02 Jul 11:04 AM","1530509667432"
"1530509667885","100848738872815845821","0","fast track is not working till now (sent from Badlapur)","Suyog Ikhankar","","","","0","02 Jul 11:04 AM","1530509667885"
"1530509670869","106308384377406284812","1","some track problem between kalyan & thakurli (sent from Vithalwadi)","jeetu bhoir","115800687667471894069"," why trains are late (sent from Shahad)","Deepti Khatuja","0","02 Jul 11:04 AM","1530509670869"
"1530509671097","110056978095155918618","0","train kaha pahocha abhi (sent from Dombivli Stn.)","maulik mehta","","","","0","02 Jul 11:04 AM","1530509671097"
"1530509673517","106308384377406284812","0","some track problem between kalyan & thakurli (sent from Vithalwadi)","jeetu bhoir","","","","0","02 Jul 11:04 AM","1530509673517"
"1530509673668","104445795381284711634","0","ohk (sent from Shahad)","prakash kharwar","","","","0","02 Jul 11:04 AM","1530509673668"
"1530509678698","104445795381284711634","0","ohk (sent from Shahad)","prakash kharwar","","","","0","02 Jul 11:04 AM","1530509678698"
"1530509682728","105582403863658784493","0","Thank God","Tejas Shinde","104074941673049112168","now cleared (sent from Thakurli)","Sufi Fakih","0","02 Jul 11:04 AM","1530509682728"
"1530509696534","107836444687381875973","0","fast train left Kalyan (sent from Vithalwadi)","Monisha Mohanan","","","","0","02 Jul 11:04 AM","1530509696534"
"1530509699121","104074941673049112168","1","now crossed Thakurli, fast train (sent from Thakurli Stn.)","Sufi Fakih","","","","0","02 Jul 11:04 AM","1530509699121"
"1530509703885","107836444687381875973","0","fast train left Kalyan (sent from Vithalwadi)","Monisha Mohanan","","","","0","02 Jul 11:05 AM","1530509703885"
"1530509711982","104074941673049112168","0","now crossed Thakurli, fast train (sent from Thakurli Stn.)","Sufi Fakih","","","","0","02 Jul 11:05 AM","1530509711982"
"1530509735172","103611654823426828374","0","9:29 ki train se meri bag mis ho gayi hai kisi bhai ko mile to please is no par 7067489949 call karo (sent from Vikhroli Stn.)","rakesh pathak","","","","0","02 Jul 11:05 AM","1530509735172"
"1530509743544","109924949795417239400","0","what is the problem between Shahzad and kalyan","Nilesh Dubey","","","","0","02 Jul 11:05 AM","1530509743544"
"1530509830102","116951930898227007897","0","kalyan se chalu hua kya (sent from Rabale Stn.)","Brijesh Kannaujiya","","","","0","02 Jul 11:07 AM","1530509830102"
"1530509888681","104074941673049112168","0","yes (sent from Kopar Stn.)","Sufi Fakih","","","","0","02 Jul 11:08 AM","1530509888681"
"1530509898251","115207261136407817810","0","Thane to Ambernath ","Sujan joe jacob","","","","0","02 Jul 11:08 AM","1530509898251"
"1530509911173","104074941673049112168","1","now crossed Diva (sent from Kopar Stn.)","Sufi Fakih","","","","0","02 Jul 11:08 AM","1530509911173"
"1530509921844","115946725668661133936","0","koi casulity to nhi huvi n.a.  (sent from Ulhas Nagar)","Dinesh khopatkar","","","","0","02 Jul 11:08 AM","1530509921844"
"1530510095973","113689385589327372423","0","locals are late  (sent from Kalyan)","Sakshi Donde","","","","0","02 Jul 11:11 AM","1530510095973"
"1530510100042","112532785062267036776","0","are fast train diverted to slow tracks  (sent from Vithalwadi)","Akash Gupta","107836444687381875973","fast train left Kalyan (sent from Vithalwadi)","Monisha Mohanan","0","02 Jul 11:11 AM","1530510100042"
"1530510134846","116380114114307725443","0","were r warli (sent from Nalla Sopara)","Actors Kamlesh","","","","0","02 Jul 11:12 AM","1530510134846"
"1530510144274","116973247322362198152","0","issue resolved ","Amit Saroj","","","","0","02 Jul 11:12 AM","1530510144274"
"1530510173852","102780641916534856110","0","hi (sent from Thane Stn.)","matsyendra mishra","","","","0","02 Jul 11:12 AM","1530510173852"
"1530510278840","118326259111009218407","1","it looks like that way... fast trains are running late (sent from Dombivli Stn.)","JITENDRA DARNE","112532785062267036776","are fast train diverted to slow tracks  (sent from Vithalwadi)","Akash Gupta","0","02 Jul 11:14 AM","1530510278840"
"1530510303088","112532785062267036776","0","ok .means fast train diverted to slow tracks ....  (sent from Vithalwadi)","Akash Gupta","","","","0","02 Jul 11:15 AM","1530510303088"
"1530510322971","117988376820595966144","0","current status of central railway ?","Ketan Aloni","","","","0","02 Jul 11:15 AM","1530510322971"
"1530510337776","100909893300578070716","0","👍🏼 ","Javed Shaikh","","","","0","02 Jul 11:15 AM","1530510337776"
"1530510378697","101786036102314554257","0","now trains started (sent from Kopar Stn.)","sudhakarrao penumala","","","","0","02 Jul 11:16 AM","1530510378697"
"1530510386001","118171813035613433837","0","Hi (sent from Mulund)","vedant lodha","","","","0","02 Jul 11:16 AM","1530510386001"
"1530510387027","118326259111009218407","0","limping and trying to catch up  (sent from Kopar Stn.)","JITENDRA DARNE","117988376820595966144","current status of central railway ?","Ketan Aloni","0","02 Jul 11:16 AM","1530510387027"
"1530510409696","106655869354924709031","1","current status badlapur to kalyan (sent from Badlapur)","prakash mane","","","","0","02 Jul 11:16 AM","1530510409696"
"1530510443602","108598427630723342053","0","slow train is running on time or not  (sent from Vithalwadi Stn.)","Abitha Nadar","","","","0","02 Jul 11:17 AM","1530510443602"
"1530510456290","118326259111009218407","0","badlapur to Kalyan is running OK.. kal (sent from Kopar)","JITENDRA DARNE","106655869354924709031","current status badlapur to kalyan (sent from Badlapur)","prakash mane","0","02 Jul 11:17 AM","1530510456290"
"1530510458587","107776799370755573645","0","what is the current status of the train proble was solve?","Dipesh Haldar","","","","0","02 Jul 11:17 AM","1530510458587"
"1530510469271","117988376820595966144","0","thanks ...slow track is working ?","Ketan Aloni","118326259111009218407","limping and trying to catch up  (sent from Kopar Stn.)","JITENDRA DARNE","0","02 Jul 11:17 AM","1530510469271"
"1530510481722","114936566208125218575","0","jogeshwari to ghatkopar","Chandraprakashji Daga","","","","0","02 Jul 11:18 AM","1530510481722"
"1530510489363","117988376820595966144","0","i am at kalyan station ...","Ketan Aloni","","","","0","02 Jul 11:18 AM","1530510489363"
"1530510490753","118326259111009218407","0","slow track functional  (sent from Kopar Stn.)","JITENDRA DARNE","117988376820595966144","thanks ...slow track is working ?","Ketan Aloni","0","02 Jul 11:18 AM","1530510490753"
"1530510491538","107776799370755573645","0","dk!!!","Dipesh Haldar","117988376820595966144","thanks ...slow track is working ?","Ketan Aloni","0","02 Jul 11:18 AM","1530510491538"
"1530510523148","107776799370755573645","0","slow train start? ","Dipesh Haldar","118326259111009218407","slow track functional  (sent from Kopar Stn.)","JITENDRA DARNE","0","02 Jul 11:18 AM","1530510523148"
"1530510542424","107776799370755573645","0","fast train was diverted into slow track? ","Dipesh Haldar","107776799370755573645","slow train start? ","Dipesh Haldar","0","02 Jul 11:19 AM","1530510542424"
"1530510565097","103765030110197947709","0","reached thane trains start","Mahesh Kene","","","","0","02 Jul 11:19 AM","1530510565097"
"1530510613788","112625741912332060759","0","fast train nikli Kalyan se ......just (sent from Kalyan Stn.)","Chirag Rawal","","","","0","02 Jul 11:20 AM","1530510613788"
"1530510677004","100178649034683241093","1","correct Bhai (sent from Badlapur Stn.)","Ajit Dubey","101386740378539795585","जीन लोगो को कर्जत से बदलापूर के बीच मे सीट मिली हो वो कृपया दुसरो को भी बैठने को देवे, क्यूकी अभी कुर्ला का टाईम हो गया हे (sent from Kalyan Stn.)","Kalpesh kk","0","02 Jul 11:21 AM","1530510677004"
"1530510678752","100848738872815845821","0","fast track is not working till now correct if I'm wrong (sent from Badlapur)","Suyog Ikhankar","","","","0","02 Jul 11:21 AM","1530510678752"
"1530510694712","108525856732117844397","0","thank rain (sent from Marine Lines Stn.)","Vinod Shah","","","","0","02 Jul 11:21 AM","1530510694712"
"1530510745256","108598427630723342053","1","slow train towards cst is not on time (sent from Vithalwadi Stn.)","Abitha Nadar","","","","0","02 Jul 11:22 AM","1530510745256"
"1530510770327","100848738872815845821","0","it's 10-15 minutes late as well (sent from Badlapur)","Suyog Ikhankar","108598427630723342053","slow train towards cst is not on time (sent from Vithalwadi Stn.)","Abitha Nadar","0","02 Jul 11:22 AM","1530510770327"
"1530510775958","108598427630723342053","0","11:17.not arrived  (sent from Vithalwadi Stn.)","Abitha Nadar","","","","0","02 Jul 11:22 AM","1530510775958"
"1530510788581","107660613410197539004","0","kya problem hu he (sent from Ghatkopar Stn.)","Nilesh Angre","","","","1","02 Jul 11:23 AM","1530510788581"
"1530510788845","108598427630723342053","0","yes (sent from Vithalwadi Stn.)","Abitha Nadar","","","","0","02 Jul 11:23 AM","1530510788845"
"1530510792735","104888826341562295736","0","hii","Pradeep Reshwal","","","","0","02 Jul 11:23 AM","1530510792735"
"1530510817156","104491480143756381240","0","any update on fast line kalyan onwards (sent from Vithalwadi Stn.)","Ravi Santwani","","","","0","02 Jul 11:23 AM","1530510817156"
"1530510838857","105307282021720421147","0","track break huva he kya in between Kalyan dombvli","aditya pilankar","","","","0","02 Jul 11:23 AM","1530510838857"
"1530510863138","105307282021720421147","0","towards cst line","aditya pilankar","","","","0","02 Jul 11:24 AM","1530510863138"
"1530510872098","106655869354924709031","0","kya kalyan se karjat train chalu hai (sent from Badlapur)","prakash mane","117988376820595966144","i am at kalyan station ...","Ketan Aloni","0","02 Jul 11:24 AM","1530510872098"
"1530510950941","103391182626276382824","0","kalyan to vasind train h kya (sent from Shahad Stn.)","Rajat Dubey","","","","0","02 Jul 11:25 AM","1530510950941"
"1530510959413","104888826341562295736","0","shahad to csmt slow  (sent from Shahad Stn.)","Pradeep Reshwal","","","","0","02 Jul 11:25 AM","1530510959413"
"1530510978339","104888826341562295736","0","jst start  (sent from Shahad Stn.)","Pradeep Reshwal","","","","0","02 Jul 11:26 AM","1530510978339"
"1530510981614","113534015542200772225","2"," Yaar! Humesha Yeh Sab Central Line Me Hi Kyu Hota Hai? Naa Toh Iddr Fast Train Ki Frequency Hai! Aur Toh Aur Time Par B Nhi Chalti! Aur Fir Tracks Fracture!","Kumar Cartoon","","","","0","02 Jul 11:26 AM","1530510981614"
"1530511046958","108598427630723342053","1","11:17 arrived just now  (sent from Vithalwadi Stn.)","Abitha Nadar","","","","0","02 Jul 11:27 AM","1530511046958"
"1530511051867","104637232602959024808","0","why train is late (sent from Kurla Stn.)","NPTEL ONLINE LECTURES","","","","0","02 Jul 11:27 AM","1530511051867"
"1530511134130","111156003794742055257","0","wat is the status of trains from Thane to parel (sent from Elphinstone Road Stn.)","AMAN KHANNA","","","","0","02 Jul 11:28 AM","1530511134130"
"1530511152416","111156003794742055257","0","are they on time  (sent from Elphinstone Road Stn.)","AMAN KHANNA","","","","0","02 Jul 11:29 AM","1530511152416"
"1530511164159","116123869056527861239","0","wat is status of karjat train from kurla? (sent from Govandi)","JAVED HAWALDAR","","","","0","02 Jul 11:29 AM","1530511164159"
"1530511171878","110187283348431942515","0","Track fracture nearby Kalyan (sent from Andheri)","Ameya Bavdhankar","","","","0","02 Jul 11:29 AM","1530511171878"
"1530511190683","116123869056527861239","0","are karjat train on time or there is delay? (sent from Govandi)","JAVED HAWALDAR","","","","0","02 Jul 11:29 AM","1530511190683"
"1530511242832","116123869056527861239","0","on which line? towards cst or towrads/karjat'kasara? (sent from Govandi Stn.)","JAVED HAWALDAR","110187283348431942515","Track fracture nearby Kalyan (sent from Andheri)","Ameya Bavdhankar","0","02 Jul 11:30 AM","1530511242832"
"1530511327854","102569284181098917298","0","hii (sent from Ambivli)","Vikas Tangde","","","","0","02 Jul 11:32 AM","1530511327854"
"1530511355774","116123869056527861239","0","konsi track pe facture he bhai (sent from Govandi Stn.)","JAVED HAWALDAR","113534015542200772225"," Yaar! Humesha Yeh Sab Central Line Me Hi Kyu Hota Hai? Naa Toh Iddr Fast Train Ki Frequency Hai! Aur Toh Aur Time Par B Nhi Chalti! Aur Fir Tracks Fracture!","Kumar Cartoon","0","02 Jul 11:32 AM","1530511355774"
"1530511374329","104074941673049112168","0","in 33 minutes train run Kalyan to Ghatkoper (sent from Vidyavihar Stn.)","Sufi Fakih","","","","0","02 Jul 11:32 AM","1530511374329"
"1530511445667","113534015542200772225","1","Kalyan JN. - Dombivli K Beeche Me Technical Problem Hai! Toh Saare Fast Local Toh Slow Tracks Pr Divert Kiya Hai!","Kumar Cartoon","116123869056527861239","konsi track pe facture he bhai (sent from Govandi Stn.)","JAVED HAWALDAR","0","02 Jul 11:34 AM","1530511445667"
"1530511470661","113534015542200772225","0","ko*","Kumar Cartoon","","","","0","02 Jul 11:34 AM","1530511470661"
"1530511499408","115453814213532803598","1","Trains are running smoothly now...just reached thane from fast train (sent from Thane Stn.)","Sandy Banky","","","","0","02 Jul 11:34 AM","1530511499408"
"1530511519842","100848738872815845821","0","fast track is still not working. fast trains are diverted to slow track (sent from Badlapur)","Suyog Ikhankar","","","","0","02 Jul 11:35 AM","1530511519842"
"1530511535697","116123869056527861239","1","oohk thanxx (sent from Chembur Stn.)","JAVED HAWALDAR","113534015542200772225","Kalyan JN. - Dombivli K Beeche Me Technical Problem Hai! Toh Saare Fast Local Toh Slow Tracks Pr Divert Kiya Hai!","Kumar Cartoon","0","02 Jul 11:35 AM","1530511535697"
"1530511646166","101957625145268926599","0","titwala late hai","chetan patil","","","","0","02 Jul 11:37 AM","1530511646166"
"1530511671836","113534015542200772225","0","😊","Kumar Cartoon","116123869056527861239","oohk thanxx (sent from Chembur Stn.)","JAVED HAWALDAR","0","02 Jul 11:37 AM","1530511671836"
"1530511743709","116317721908159934065","1","why trains are delayed","Mala Gurnani","","","","1","02 Jul 11:39 AM","1530511743709"
"1530511782380","100848738872815845821","1","track is broken between kalyan and thakurli (sent from Badlapur)","Suyog Ikhankar","116317721908159934065","why trains are delayed","Mala Gurnani","0","02 Jul 11:39 AM","1530511782380"
"1530511884123","110743576771125139497","0","19072 kamyani EXP","Rishabh Rishu","","","","0","02 Jul 11:41 AM","1530511884123"
"1530511980485","117455750217375602623","0","5 41 am slow from Badlapur to CST reaches Ghatkopar at what time (sent from Ambernath)","Saurabh 08","","","","0","02 Jul 11:43 AM","1530511980485"
"1530512093582","117164002492340707478","0","now  (sent from Vidyavihar Stn.)","Nilesh Sawant","","","","0","02 Jul 11:44 AM","1530512093582"
"1530512138209","117164002492340707478","0","which train for badlapur from vidhyavihar (sent from Vidyavihar Stn.)","Nilesh Sawant","","","","0","02 Jul 11:45 AM","1530512138209"
"1530512233897","113862503023048967146","0","Hi.. dose any body knows central line train status??  (sent from Mankhurd)","Vrushali Chavan","","","","0","02 Jul 11:47 AM","1530512233897"
"1530512234063","118254942261736377664","0","CST train not moving from Shahad station (sent from Seawood Darave Stn.)","Sandip Shelar","","","","0","02 Jul 11:47 AM","1530512234063"
"1530512473748","113292041882318118472","0","Is there any problem between Thakurli?  (sent from Badlapur)","tejas chopadekar","","","","0","02 Jul 11:51 AM","1530512473748"
"1530512550790","116788543816718749436","0","does anyone know status about central line (sent from Airoli)","Nikhil Patil","","","","0","02 Jul 11:52 AM","1530512550790"
"1530512584981","113534015542200772225","2","Seawood Darave Stn. Par Ho Kr B Shahad Stn. Ka Info. De Rhe Ho... Waah!","Kumar Cartoon","118254942261736377664","CST train not moving from Shahad station (sent from Seawood Darave Stn.)","Sandip Shelar","0","02 Jul 11:53 AM","1530512584981"
"1530512658544","116788543816718749436","0","are trains moving normally to karjat  side? (sent from Airoli)","Nikhil Patil","","","","0","02 Jul 11:54 AM","1530512658544"
"1530512697786","118254942261736377664","2","I'm at shahad not seawood (sent from Shahad)","Sandip Shelar","","","","0","02 Jul 11:54 AM","1530512697786"
"1530512705351","106944477299053015350","0","is the problem solved between Kalyan to dombivali (sent from Karjat Stn.)","Siddik Pathan","","","","0","02 Jul 11:55 AM","1530512705351"
"1530512748997","112532785062267036776","0","trains chaku hai kya .... to cst (sent from Vithalwadi)","Akash Gupta","","","","0","02 Jul 11:55 AM","1530512748997"
"1530512939809","113292041882318118472","1","Han ho gaya  (sent from Badlapur)","tejas chopadekar","","","","0","02 Jul 11:58 AM","1530512939809"
"1530513064473","102822912069957447507","1","11.18 csmt titwala starter kaha hai? (sent from Shahad Stn.)","Divya Pamnani","","","","1","02 Jul 12:01 PM","1530513064473"
"1530513353007","107915905067683004075","0","फास्ट ट्रॅक वर काही प्रॉब्लेम आहे का...ट्रेन खूप स्लो चालू आहे. (sent from Diva Jn Stn.)","Akash Sonawane","","","","0","02 Jul 12:05 PM","1530513353007"
"1530513365173","107915905067683004075","0","फास्ट ट्रॅक वर काही प्रॉब्लेम आहे का...ट्रेन खूप स्लो चालू आहे. (sent from Diva Jn Stn.)","Akash Sonawane","","","","0","02 Jul 12:06 PM","1530513365173"
"1530513399496","111928598401619667022","1","Is train is running on time  (sent from Shahad)","Manohar Sawlani","","","","0","02 Jul 12:06 PM","1530513399496"
"1530513404543","103276984044462835568","0","where ia karjat 11:54 from thane? ","shirgaonkar _67","","","","0","02 Jul 12:06 PM","1530513404543"
"1530513653236","115337780791999822746","0","Why janshtadbi is standing at ambivali ","Ratnakar Pathak","","","","0","02 Jul 12:10 PM","1530513653236"
"1530513793296","109577783334762445777","0","central line resumed??? (sent from Dombivli)","Pavan Nikam","","","","0","02 Jul 12:13 PM","1530513793296"
"1530513801120","101826310792635525455","0","yes (sent from Mulund Stn.)","suhail shaikh","","","","0","02 Jul 12:13 PM","1530513801120"
"1530513807436","101826310792635525455","0","but very late (sent from Mulund Stn.)","suhail shaikh","","","","0","02 Jul 12:13 PM","1530513807436"
"1530513834707","109577783334762445777","0","okay...thanks suhail (sent from Dombivli)","Pavan Nikam","","","","0","02 Jul 12:13 PM","1530513834707"
"1530513865429","101826310792635525455","0","welcome (sent from Mulund Stn.)","suhail shaikh","","","","0","02 Jul 12:14 PM","1530513865429"
"1530514017127","117816165661636124676","0","hi","abc xyz","","","","0","02 Jul 12:16 PM","1530514017127"
"1530514029761","117816165661636124676","0","hi","abc xyz","","","","0","02 Jul 12:17 PM","1530514029761"
"1530514067347","100467881833178608779","0","central line is clear or not ","Knowledge blast","","","","0","02 Jul 12:17 PM","1530514067347"
"1530514078103","101131048844622244678","0","hi (sent from Badlapur Stn.)","Welcome To my heart","","","","0","02 Jul 12:17 PM","1530514078103"
"1530514080234","103828285160033375236","0","wher is 12:10 cst slow train (sent from Kalyan Stn.)","shubham chaudhari","","","","0","02 Jul 12:18 PM","1530514080234"
"1530514086588","101488396918599017341","0","train's from shahad are moving ahead?  (sent from Kasara Stn.)","Pritam Malpure","","","","0","02 Jul 12:18 PM","1530514086588"
"1530514100619","100246463814745175566","0","almost 1hr train late","Santosh B","","","","0","02 Jul 12:18 PM","1530514100619"
"1530514106747","101059834942279437065","0","thane","Suryakant Mate","","","","0","02 Jul 12:18 PM","1530514106747"
"1530514121199","105978155723537026285","0","४॰ ते ६॰ मिनीटांच्या प्रवासात बसलेल्या प्रवाशानी २ स्टेशन आगोदर उठावे, जेणेकरुण उभ्या आसलेल्या प्रवाशालाही आराम मिळेल. (sent from Dombivli Stn.)","satish patil","","","","1","02 Jul 12:18 PM","1530514121199"
"1530514255378","114330451362565523040","0","👍 (sent from Tilak Nagar)","Baliram Fulzele","","","","0","02 Jul 12:20 PM","1530514255378"
"1530514277084","114330451362565523040","0","👍 (sent from Kurla)","Baliram Fulzele","","","","0","02 Jul 12:21 PM","1530514277084"
"1530514343627","117816165661636124676","0","is the problem solved (sent from Kalyan Stn.)","abc xyz","","","","0","02 Jul 12:22 PM","1530514343627"
"1530514374021","112310693926324375874","1","are trains running from Kalyan to upside?  (sent from Vithalwadi)","Tina s","","","","0","02 Jul 12:22 PM","1530514374021"
"1530514379012","105428210915889967400","0","problem has been solved?  (sent from Vithalwadi)","Sandesh Jadhav","","","","0","02 Jul 12:22 PM","1530514379012"
"1530514455541","112310693926324375874","0","Did it arrive?  (sent from Vithalwadi)","Tina s","103828285160033375236","wher is 12:10 cst slow train (sent from Kalyan Stn.)","shubham chaudhari","0","02 Jul 12:24 PM","1530514455541"
"1530514543892","102034397437898829796","0","train delay kyon hai... central line me (sent from Ambivli)","tejas gondhale","","","","0","02 Jul 12:25 PM","1530514543892"
